"Effective Date","Securities Code","Securities Name","Securities Name(Eng.)","Exchange","CSRC Industry Code","CSRC Industry Name","CSRC Industry Name(Eng.)","CSRC Industry Code(Full)","CSRC Industry Name(Full)","CSRC Industry Name(Full)(Eng.)"
2016-03-25,002483,润邦股份,Jiangsu Rainbow Heavy Industries Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002520,日发精机,"Zhejiang RIFA Precision Machinery Co., Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002523,天桥起重,Zhuzhou Tianqiao Crane Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002529,海源机械,Fujian Haiyuan Automatic Equipments Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002530,丰东股份,Jiangsu Fengdong Thermal Technology Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002532,新界泵业,"Shimge Pump Industry Group Co.,Ltd",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002534,杭锅股份,Hangzhou Boiler Group Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002537,海立美达,Qingdao Haili Metal One Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002552,宝鼎科技,"Baoding Technology Co.,Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002553,南方轴承,Jiangsu Nanfang Bearing Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002559,亚威股份,Jiangsu Yawei Machine Tool Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002598,山东章鼓,Shandong Zhangqiu Blower Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002630,华西能源,China Western Power Industrial Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002633,*ST申科,Shenke Slide Bearing Corporation,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002639,雪人股份,Fujian Snowman Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002685,华东重机,"Wuxi Huadong Heavy Machinery Co., Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002686,亿利达,"ZHEJIANG YILIDA VENTILATOR CO., LTD.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,002689,远大智能,"SHENYANG YUANDA INTELLECTUAL INDUSTRY GROUP CO.,LTD",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,200530,大  冷Ｂ,Dalian Refrigeration Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,200570,苏常柴Ｂ,Changchai Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,200706,瓦  轴Ｂ,Wafandian Bearing Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,200771,杭汽轮Ｂ,Hangzhou Steam Turbine Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300004,南风股份,NanFeng Ventilator Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300024,机器人,Siasun Robot & Automation Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300090,盛运环保,"Anhui Shengyun Environment-Protection group Co., Ltd",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300091,金通灵,"Jiangsu Jin Tong Ling Fluid Machinery Technology Co., Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300097,智云股份,Dalian Zhiyun Automation Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300126,锐奇股份,Shanghai Ken Tools Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300145,南方泵业,"Nanfang Pump Industry Co.,Ltd",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300154,瑞凌股份,Shenzhen Riland Industry Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300161,华中数控,Wuhan Huazhong Numerical Control Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300185,通裕重工,Tongyu Heavy Industry Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300193,佳士科技,Shenzhen Jasic Technology Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300202,聚龙股份,"Julong Co.,Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300257,开山股份,Zhejiang Kaishan Compressor Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300260,新莱应材,Kunshan Kinglai Hygienic Materials Co Ltd,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300263,隆华节能,"Luoyang Longhua Heat Transfer & Energy Conservation Co., Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300266,兴源环境,"Xingyuan Environment Technology Co., Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300280,南通锻压,"Nantong Metalforming Equipment Co., Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300362,天翔环境,"CHENGDU TECHCENT ENVIRONMENT CO., LTD.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300391,康跃科技,"Kangyue Technology Co., Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300411,金盾股份,"ZHEJIANG JINDUN FANS CO., LTD.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300420,五洋科技,"Xuzhou Wuyang Technology Co.,Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300421,力星股份,"Jiangsu LiXing General Steel Ball Co.,Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300435,中泰股份,Hangzhou Zhongtai Cryogenic Technology Corporation,Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300441,鲍斯股份,"Ningbo BaoSi Energy Equipment Co., Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300470,日机密封,"Sichuan Sunny Seal Co.,LTD.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300473,德尔股份,"Fuxin Dare Automotive Parts Co., Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,300503,昊志机电,"Guangzhou Haozhi Industrial Co.,Ltd.",Shenzhen,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600218,全柴动力,Anhui Quanchai Engine Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600243,青海华鼎,Qinghai Huading Industrial Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600416,湘电股份,Xiangtan Electric Manufacturing Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600444,*ST国通,Anhui Guotong Hi-Tech Pipes Industry Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600475,华光股份,Wuxi Huaguang Boiler Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600592,龙溪股份,Fujian Longxi Bearing (Group) Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600619,海立股份,Shanghai Highly (Group) Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600765,中航重机,Avic Heavy Machinery Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600806,昆明机床,Shenji Group Kunming Machine Tool Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600835,上海机电,Shanghai Mechanical & Electrical Industry Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600841,上柴股份,Shanghai Diesel Engine Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600875,东方电气,Dongfang Electric Corporation Limited,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,600894,广日股份,"Guangzhou Guangri Stock Co., Ltd.",Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,601002,晋亿实业,"Gem-Year Industrial Co.,Ltd.",Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,601177,杭齿前进,Hangzhou Advance Gearbox Group Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,601313,江南嘉捷,SJEC Corporation,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,601558,华锐风电,Sinovel Wind Group Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,601727,上海电气,Shanghai Electric Group Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,603011,合锻股份,"Hefei Metalforming Machine Tool Co., Ltd",Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,603315,福鞍股份,"Liaoning Fu-An Heavy Industry Co., Ltd.",Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,603611,诺力股份,"ZHEJIANG NOBLELIFT EQUIPMENT JOINT STOCK Co., Ltd",Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,603699,纽威股份,"Neway Valve (Suzhou) Co., Ltd.",Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,900910,海立Ｂ股,Shanghai Highly (Group) Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,900920,上柴Ｂ股,Shanghai Diesel Engine Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,900925,机电Ｂ股,Shanghai Mechanical & Electrical Industry Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,900956,东贝Ｂ股,Huangshi Dongbei Electrical Appliance Co Ltd,Shanghai,C,制造业,Manufacturing,34,通用设备制造业,Common machines manufacturing
2016-03-25,000157,中联重科,Zoomlion Heavy Industry Science & Technology Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,000425,徐工机械,XCMG Construction Machinery Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,000528,柳工,Guangxi Liugong Machinery Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,000622,恒立实业,"HENGLI INDUSTRIAL DEVELOPMENT GROUP CO., LTD",Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,000666,经纬纺机,Jingwei Textile Machinery Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,000680,山推股份,Shantui Construction Machinery Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,000821,京山轻机,Hubei Jingshan Light Industry Machinery Stock Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,000852,石化机械,Sinopec Oilfield Equipment Corporation,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,000856,冀东装备,"Tangshan Jidong Equipment Engineering Co., Ltd.",Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,000923,河北宣工,Xuanhua Construction Machinery Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,000925,众合科技,"United Science & Technology Co., Ltd.",Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002006,精功科技,Zhejiang Jinggong Science & Technology Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002008,大族激光,"Han's Laser Technology Industry Group Co., Ltd.",Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002021,中捷资源,"ZOJE RESOURCES INVESTMENT CO., LTD.",Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002031,巨轮智能,Greatoo Intelligent Equipment Inc.,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002073,软控股份,Mesnac Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002097,山河智能,Sunward  Intelligent Equipment Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002111,威海广泰,"Weihai Guangtai Airport Equipment Co., Limited",Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002177,御银股份,Guangzhou KingTeller Technology Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002190,成飞集成,Sichuan Chengfei Integration Technology Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002196,方正电机,Zhejiang Founder Motor Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002204,大连重工,Dalian Huarui Heavy Industry Group Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002209,达意隆,Guangzhou Tech-long Packing Machine Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002223,鱼跃医疗,Jiangsu Yuyue Medical Equipment & Supply Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002278,神开股份,Shanghai SK Petroleum & Chemical Equipment Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002337,赛象科技,Tianjin Saixiang Technology Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002353,杰瑞股份,Yantai Jereh Oilfield Services Group Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002366,台海核电,"Taihai Manoir Nuclear Equipment Co.,Ltd.",Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002423,中原特钢,Zhongyuan Special Steel Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002430,杭氧股份,Hangzhou Hangyang Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002432,九安医疗,Andon Health Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002435,长江润发,Changjiang Runfa Machinery Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002459,天业通联,Qinhuangdao Tianye Tolian Heavy Industry Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002490,山东墨龙,Shandong Molong Petroleum Machinery Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002499,科林环保,Kelin Environmental Protection Equipment Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002509,天广消防,"Tianguang Fire-Fighting Co.,Ltd.",Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
2016-03-25,002526,山东矿机,Shandong Mining Machinery Group Co Ltd,Shenzhen,C,制造业,Manufacturing,35,专用设备制造业,Special equiment manufacturing
